pt,country_group,n_sims,median_risk_observed,lower_95_observed,upper_95_observed,median_risk_corrected,lower_95_corrected,upper_95_corrected,n_exposed
Diabetic ketoacidosis,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Digestive tract haemorrhage NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Digestive tract hypermotility,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Digestive tract hypomotility,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Dry nose,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Dysphonia,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Dysuria,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Ear pain,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Elevated bile acids,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Elevated C-reactive protein,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Elevated mean corpuscular volume (MCV),Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Encephalopathy NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Endocrine neoplasm NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Erythemato-squamous condition,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Exophthalmia,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Eye paralysis,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Eyelid mass NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Foam in respiratory tract,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Gastric dilation,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Gastric perforation,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Gastrointestinal ulceration,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Gingival disorder,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Granuloma,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Grooming disorder,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Haemoglobinuria,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Haemorrhagic gastroenteritis,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Haemothorax,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Heart disorder aggravated,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Histiocytoma,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Hyperadrenocorticism,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Hypercortisolaemia,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Hypoadrenocorticism,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Hypomagnesaemic condition,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Hypoparathyroidism,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Hyposalivation,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Impaired vocalisation,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Implant site haemorrhage,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Implant site inflammation,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Implant site reaction NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Increased intracranial pressure,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Injection site cyst,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Injection site fibrosis,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Injection site hair change,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Injection site necrosis,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Injection site neoplasm NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Injection site related amputation,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Injection site sarcoma,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Intestinal disorder NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Intestinal perforation,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Iris disorder,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Ischaemia NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Kidney atrophy,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Lens disorder NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Lens luxation,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Leukopenia,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Liver nodules,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Low pancreatic enzymes,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Multi-organ failure NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Myasthenia gravis,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Myeloma,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Myocarditis,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Myositis,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Needlestick injury,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Nervous system neoplasm,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Optic nerve disorder,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Oral cavity disorder NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Other blood disorder NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Other coagulation investigation abnormality,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Otitis interna,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Painful defecation,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Palpebral oedema (for Allergic oedema see 'Immune system disorders'),Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Papilloma,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Parathyroid disorder NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Penile disorder NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Perineal fistula,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Peripheral nerve injury,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Peripheral vascular disorder,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Pinnal ulcer,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Preputial haemorrhage,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Pulmonary haemorrhage,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Rectal mass,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Respiratory tract neoplasm NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Retinal detachment,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Retinal haemorrhage,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Rhinitis,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Sarcoma NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Sedation,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Seroma,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
Sexual disorder NOS,Canada,1000,9.254846435197289e-4,6.087040418816309e-4,0.0013527438682441322,0.005283810144716048,0.0017495502225611688,0.01250914329257785,111206872
